cutoff,approved,approval_rate,bad_rate,capture_rate,cum_good_exposure,cum_bad_exposure
0.0996,1927,0.3215,0.0701,0.8982,113147719.0,8969790.0
0.0996,1928,0.3217,0.07,0.8982,113154968.0,8969790.0
0.0996,1929,0.3219,0.0705,0.8974,113154968.0,9284784.0
0.0997,1930,0.322,0.0705,0.8974,113156708.0,9284784.0
0.0997,1931,0.3222,0.0704,0.8974,113209303.0,9284784.0
0.0997,1932,0.3224,0.0704,0.8974,113290856.0,9284784.0
0.0997,1933,0.3225,0.0704,0.8974,113336996.0,9284784.0
0.0997,1934,0.3227,0.0703,0.8974,113365424.0,9284784.0
0.0997,1935,0.3229,0.0703,0.8974,113449363.0,9284784.0
0.0998,1936,0.323,0.0702,0.8974,113451069.0,9284784.0
0.0998,1937,0.3232,0.0702,0.8974,113453352.0,9284784.0
0.0999,1938,0.3234,0.0702,0.8974,113453742.0,9284784.0
0.0999,1939,0.3235,0.0701,0.8974,113463166.0,9284784.0
0.0999,1940,0.3237,0.0701,0.8974,113467332.0,9284784.0
0.1,1941,0.3239,0.0701,0.8974,113525130.0,9284784.0
0.1,1942,0.324,0.07,0.8974,113574735.0,9284784.0
0.1001,1943,0.3242,0.07,0.8974,113582073.0,9284784.0
0.1001,1944,0.3244,0.07,0.8974,113605559.0,9284784.0
0.1002,1945,0.3245,0.0699,0.8974,113643810.0,9284784.0
0.1003,1946,0.3247,0.0699,0.8974,113647272.0,9284784.0
0.1003,1947,0.3249,0.0699,0.8974,114018996.0,9284784.0
0.1004,1948,0.325,0.0698,0.8974,114283967.0,9284784.0
0.1004,1949,0.3252,0.0698,0.8974,114285497.0,9284784.0
0.1004,1950,0.3254,0.0697,0.8974,114362844.0,9284784.0
0.1004,1951,0.3255,0.0697,0.8974,114411734.0,9284784.0
0.1005,1952,0.3257,0.0697,0.8974,114430302.0,9284784.0
0.1006,1953,0.3259,0.0696,0.8974,114448612.0,9284784.0
0.1006,1954,0.326,0.0696,0.8974,114536822.0,9284784.0
0.1006,1955,0.3262,0.0696,0.8974,114539596.0,9284784.0
0.1008,1956,0.3264,0.0695,0.8974,114685170.0,9284784.0
0.1008,1957,0.3265,0.0695,0.8974,114686892.0,9284784.0
0.1008,1958,0.3267,0.0695,0.8974,114691117.0,9284784.0
0.1009,1959,0.3269,0.0694,0.8974,114717811.0,9284784.0
0.1009,1960,0.327,0.0699,0.8967,114717811.0,9755184.0
0.1009,1961,0.3272,0.0704,0.8959,114717811.0,9762504.0
0.101,1962,0.3274,0.0703,0.8959,114809726.0,9762504.0
0.101,1963,0.3275,0.0703,0.8959,114815060.0,9762504.0
0.101,1964,0.3277,0.0703,0.8959,115166888.0,9762504.0
0.1011,1965,0.3279,0.0707,0.8952,115166888.0,9768968.0
0.1011,1966,0.328,0.0707,0.8952,115215572.0,9768968.0
0.1011,1967,0.3282,0.0707,0.8952,115314480.0,9768968.0
0.1011,1968,0.3284,0.0706,0.8952,115388944.0,9768968.0
0.1011,1969,0.3285,0.0706,0.8952,115505973.0,9768968.0
0.1011,1970,0.3287,0.0706,0.8952,115519080.0,9768968.0
0.1011,1971,0.3289,0.0705,0.8952,115661508.0,9768968.0
0.1012,1972,0.3291,0.0705,0.8952,115693820.0,9768968.0
0.1012,1973,0.3292,0.0705,0.8952,115887049.0,9768968.0
0.1012,1974,0.3294,0.0704,0.8952,115887741.0,9768968.0
0.1013,1975,0.3296,0.0704,0.8952,115891614.0,9768968.0
0.1014,1976,0.3297,0.0703,0.8952,115911603.0,9768968.0
0.1014,1977,0.3299,0.0703,0.8952,116164889.0,9768968.0
0.1014,1978,0.3301,0.0703,0.8952,116214774.0,9768968.0
0.1014,1979,0.3302,0.0702,0.8952,116332790.0,9768968.0
0.1015,1980,0.3304,0.0707,0.8944,116332790.0,9771952.0
0.1015,1981,0.3306,0.0707,0.8944,116352121.0,9771952.0
0.1015,1982,0.3307,0.0706,0.8944,116356822.0,9771952.0
0.1017,1983,0.3309,0.0706,0.8944,116367587.0,9771952.0
0.1017,1984,0.3311,0.0706,0.8944,116367829.0,9771952.0
0.1017,1985,0.3312,0.071,0.8937,116367829.0,9921650.0
0.1018,1986,0.3314,0.071,0.8937,116425143.0,9921650.0
0.1018,1987,0.3316,0.071,0.8937,116426138.0,9921650.0
0.1018,1988,0.3317,0.0709,0.8937,116437411.0,9921650.0
0.1018,1989,0.3319,0.0709,0.8937,116572347.0,9921650.0
0.1019,1990,0.3321,0.0709,0.8937,116574502.0,9921650.0
0.1019,1991,0.3322,0.0708,0.8937,116726607.0,9921650.0
0.1019,1992,0.3324,0.0708,0.8937,116774086.0,9921650.0
0.102,1993,0.3326,0.0712,0.8929,116774086.0,9922399.0
0.102,1994,0.3327,0.0712,0.8929,116822178.0,9922399.0
0.1021,1995,0.3329,0.0712,0.8929,116831812.0,9922399.0
0.1021,1996,0.3331,0.0711,0.8929,116835647.0,9922399.0
0.1021,1997,0.3332,0.0711,0.8929,116843801.0,9922399.0
0.1021,1998,0.3334,0.0711,0.8929,116897787.0,9922399.0
0.1022,1999,0.3336,0.071,0.8929,116978746.0,9922399.0
0.1022,2000,0.3337,0.071,0.8929,117135146.0,9922399.0
0.1022,2001,0.3339,0.0715,0.8922,117135146.0,9986144.0
0.1022,2002,0.3341,0.0714,0.8922,117375652.0,9986144.0
0.1023,2003,0.3342,0.0714,0.8922,117409415.0,9986144.0
0.1023,2004,0.3344,0.0714,0.8922,117430664.0,9986144.0
0.1026,2005,0.3346,0.0713,0.8922,117442558.0,9986144.0
0.1027,2006,0.3347,0.0713,0.8922,117486552.0,9986144.0
0.1028,2007,0.3349,0.0713,0.8922,117735384.0,9986144.0
0.1028,2008,0.3351,0.0712,0.8922,117736476.0,9986144.0
0.1029,2009,0.3352,0.0712,0.8922,117804168.0,9986144.0
0.1029,2010,0.3354,0.0716,0.8914,117804168.0,9987162.0
0.1029,2011,0.3356,0.0716,0.8914,117817327.0,9987162.0
0.1029,2012,0.3357,0.0716,0.8914,117852929.0,9987162.0
0.1031,2013,0.3359,0.0715,0.8914,117954543.0,9987162.0
0.1031,2014,0.3361,0.0715,0.8914,117958943.0,9987162.0
0.1032,2015,0.3362,0.0715,0.8914,117986167.0,9987162.0
0.1033,2016,0.3364,0.0714,0.8914,117986369.0,9987162.0
0.1033,2017,0.3366,0.0714,0.8914,118086056.0,9987162.0
0.1033,2018,0.3367,0.0714,0.8914,118119299.0,9987162.0
0.1034,2019,0.3369,0.0713,0.8914,118132177.0,9987162.0
0.1034,2020,0.3371,0.0713,0.8914,118161464.0,9987162.0
0.1034,2021,0.3372,0.0713,0.8914,118165937.0,9987162.0
0.1035,2022,0.3374,0.0712,0.8914,118215541.0,9987162.0
0.1035,2023,0.3376,0.0712,0.8914,118333566.0,9987162.0
0.1037,2024,0.3377,0.0711,0.8914,118356182.0,9987162.0
0.1037,2025,0.3379,0.0711,0.8914,118469889.0,9987162.0
0.1038,2026,0.3381,0.0711,0.8914,118472669.0,9987162.0
0.1038,2027,0.3382,0.071,0.8914,118804366.0,9987162.0
0.1038,2028,0.3384,0.071,0.8914,118817878.0,9987162.0
0.1038,2029,0.3386,0.071,0.8914,118831001.0,9987162.0
0.1038,2030,0.3387,0.0709,0.8914,119107378.0,9987162.0
0.1039,2031,0.3389,0.0709,0.8914,119237445.0,9987162.0
0.1039,2032,0.3391,0.0709,0.8914,119556527.0,9987162.0
0.104,2033,0.3392,0.0708,0.8914,119556527.0,9987162.0
0.104,2034,0.3394,0.0708,0.8914,119567684.0,9987162.0
0.104,2035,0.3396,0.0708,0.8914,119574599.0,9987162.0
0.1041,2036,0.3397,0.0707,0.8914,119802941.0,9987162.0
0.1041,2037,0.3399,0.0707,0.8914,119809800.0,9987162.0
0.1042,2038,0.3401,0.0707,0.8914,119809800.0,9987162.0
0.1042,2039,0.3402,0.0706,0.8914,119980841.0,9987162.0
0.1042,2040,0.3404,0.0706,0.8914,119985641.0,9987162.0
0.1042,2041,0.3406,0.071,0.8906,119985641.0,10180803.0
0.1042,2042,0.3407,0.071,0.8906,120039857.0,10180803.0
0.1042,2043,0.3409,0.071,0.8906,120041762.0,10180803.0
0.1043,2044,0.3411,0.0709,0.8906,120043512.0,10180803.0
0.1044,2045,0.3412,0.0709,0.8906,120057077.0,10180803.0
0.1044,2046,0.3414,0.0709,0.8906,120068225.0,10180803.0
0.1045,2047,0.3416,0.0708,0.8906,120261308.0,10180803.0
0.1045,2048,0.3417,0.0708,0.8906,120262774.0,10180803.0
0.1045,2049,0.3419,0.0708,0.8906,120434011.0,10180803.0
0.1045,2050,0.3421,0.0707,0.8906,120438571.0,10180803.0
0.1045,2051,0.3422,0.0707,0.8906,120486887.0,10180803.0
0.1045,2052,0.3424,0.0712,0.8899,120486887.0,10192974.0
0.1046,2053,0.3426,0.0711,0.8899,120500427.0,10192974.0
0.1047,2054,0.3427,0.0711,0.8899,120576522.0,10192974.0
0.1047,2055,0.3429,0.071,0.8899,120626584.0,10192974.0
0.1047,2056,0.3431,0.071,0.8899,120630645.0,10192974.0
0.1047,2057,0.3432,0.071,0.8899,121031943.0,10192974.0
0.1048,2058,0.3434,0.0709,0.8899,121032452.0,10192974.0
0.1048,2059,0.3436,0.0709,0.8899,121135677.0,10192974.0
0.1049,2060,0.3437,0.0709,0.8899,121165677.0,10192974.0
0.1049,2061,0.3439,0.0708,0.8899,121176544.0,10192974.0
0.1049,2062,0.3441,0.0713,0.8891,121176544.0,10196178.0
0.1049,2063,0.3442,0.0713,0.8891,121209060.0,10196178.0
0.105,2064,0.3444,0.0717,0.8884,121209060.0,10332262.0
0.105,2065,0.3446,0.0717,0.8884,121224991.0,10332262.0
0.1051,2066,0.3447,0.0716,0.8884,121224991.0,10332262.0
0.1051,2067,0.3449,0.0716,0.8884,121229401.0,10332262.0
0.1051,2068,0.3451,0.0716,0.8884,121267907.0,10332262.0
0.1051,2069,0.3452,0.0715,0.8884,121268850.0,10332262.0
0.1052,2070,0.3454,0.0715,0.8884,121273306.0,10332262.0
0.1052,2071,0.3456,0.0715,0.8884,121354281.0,10332262.0
0.1052,2072,0.3457,0.0714,0.8884,121458497.0,10332262.0
0.1053,2073,0.3459,0.0719,0.8876,121458497.0,10350570.0
0.1053,2074,0.3461,0.0718,0.8876,121590037.0,10350570.0
0.1053,2075,0.3462,0.0718,0.8876,121598518.0,10350570.0
0.1054,2076,0.3464,0.0718,0.8876,121598518.0,10350570.0
0.1054,2077,0.3466,0.0717,0.8876,121671079.0,10350570.0
0.1054,2078,0.3467,0.0717,0.8876,121734515.0,10350570.0
0.1055,2079,0.3469,0.0717,0.8876,121745581.0,10350570.0
0.1055,2080,0.3471,0.0716,0.8876,121798271.0,10350570.0
0.1056,2081,0.3472,0.0716,0.8876,121913109.0,10350570.0
0.1056,2082,0.3474,0.0716,0.8876,121941915.0,10350570.0
0.1056,2083,0.3476,0.0715,0.8876,121966523.0,10350570.0
0.1056,2084,0.3477,0.0715,0.8876,122019199.0,10350570.0
0.1057,2085,0.3479,0.0715,0.8876,122038076.0,10350570.0
0.1057,2086,0.3481,0.0714,0.8876,122299097.0,10350570.0
0.1058,2087,0.3482,0.0719,0.8869,122299097.0,10352964.0
0.1058,2088,0.3484,0.0718,0.8869,122430727.0,10352964.0
0.1058,2089,0.3486,0.0718,0.8869,122431117.0,10352964.0
0.1058,2090,0.3487,0.0718,0.8869,122489363.0,10352964.0
0.1059,2091,0.3489,0.0717,0.8869,122500924.0,10352964.0
0.1059,2092,0.3491,0.0717,0.8869,122721132.0,10352964.0
0.1059,2093,0.3492,0.0717,0.8869,122733827.0,10352964.0
0.1059,2094,0.3494,0.0716,0.8869,122852002.0,10352964.0
0.1059,2095,0.3496,0.0716,0.8869,122885946.0,10352964.0
0.1059,2096,0.3497,0.0716,0.8869,122886272.0,10352964.0
0.1061,2097,0.3499,0.072,0.8861,122886272.0,10359413.0
0.1061,2098,0.3501,0.072,0.8861,122947366.0,10359413.0
0.1062,2099,0.3502,0.0719,0.8861,122953512.0,10359413.0
0.1062,2100,0.3504,0.0719,0.8861,123006411.0,10359413.0
0.1062,2101,0.3506,0.0719,0.8861,123085273.0,10359413.0
0.1063,2102,0.3507,0.0718,0.8861,123153767.0,10359413.0
0.1063,2103,0.3509,0.0718,0.8861,123165267.0,10359413.0
0.1063,2104,0.3511,0.0718,0.8861,123181497.0,10359413.0
0.1063,2105,0.3512,0.0717,0.8861,123192318.0,10359413.0
0.1063,2106,0.3514,0.0722,0.8854,123192318.0,10404208.0
0.1064,2107,0.3516,0.0721,0.8854,123195533.0,10404208.0
0.1064,2108,0.3517,0.0721,0.8854,123238739.0,10404208.0
0.1065,2109,0.3519,0.0721,0.8854,123454055.0,10404208.0
0.1065,2110,0.3521,0.072,0.8854,123553020.0,10404208.0
0.1065,2111,0.3522,0.072,0.8854,123661058.0,10404208.0
0.1065,2112,0.3524,0.072,0.8854,123720875.0,10404208.0
0.1065,2113,0.3526,0.0719,0.8854,123720875.0,10404208.0
0.1065,2114,0.3527,0.0719,0.8854,123750844.0,10404208.0
0.1065,2115,0.3529,0.0719,0.8854,123773201.0,10404208.0
0.1066,2116,0.3531,0.0718,0.8854,123784024.0,10404208.0
0.1066,2117,0.3532,0.0718,0.8854,123785448.0,10404208.0
0.1066,2118,0.3534,0.0718,0.8854,123805337.0,10404208.0
0.1067,2119,0.3536,0.0717,0.8854,123854025.0,10404208.0
0.1068,2120,0.3537,0.0717,0.8854,123935407.0,10404208.0
0.1068,2121,0.3539,0.0717,0.8854,123935407.0,10404208.0
0.1068,2122,0.3541,0.0716,0.8854,124023956.0,10404208.0
0.1069,2123,0.3542,0.0716,0.8854,124031196.0,10404208.0
0.1069,2124,0.3544,0.0716,0.8854,124036527.0,10404208.0
0.1069,2125,0.3546,0.0715,0.8854,124043744.0,10404208.0
0.107,2126,0.3547,0.0715,0.8854,124091501.0,10404208.0
0.107,2127,0.3549,0.0715,0.8854,124100267.0,10404208.0
0.1071,2128,0.3551,0.0714,0.8854,124139754.0,10404208.0
0.1071,2129,0.3552,0.0714,0.8854,124145498.0,10404208.0
0.1071,2130,0.3554,0.0714,0.8854,124149279.0,10404208.0
0.1072,2131,0.3556,0.0713,0.8854,124337977.0,10404208.0
0.1072,2132,0.3557,0.0713,0.8854,124374058.0,10404208.0
0.1073,2133,0.3559,0.0713,0.8854,124376153.0,10404208.0
0.1073,2134,0.3561,0.0712,0.8854,124427255.0,10404208.0
0.1073,2135,0.3562,0.0712,0.8854,124428047.0,10404208.0
0.1073,2136,0.3564,0.0712,0.8854,124429869.0,10404208.0
0.1074,2137,0.3566,0.0711,0.8854,124433969.0,10404208.0
0.1074,2138,0.3567,0.0711,0.8854,124442486.0,10404208.0
0.1074,2139,0.3569,0.0711,0.8854,124465723.0,10404208.0
0.1075,2140,0.3571,0.071,0.8854,124484279.0,10404208.0
0.1075,2141,0.3573,0.071,0.8854,124608049.0,10404208.0
0.1075,2142,0.3574,0.071,0.8854,124609491.0,10404208.0
0.1076,2143,0.3576,0.0709,0.8854,124652422.0,10404208.0
0.1078,2144,0.3578,0.0709,0.8854,124683795.0,10404208.0
0.1078,2145,0.3579,0.0709,0.8854,124689154.0,10404208.0
0.1078,2146,0.3581,0.0708,0.8854,124720435.0,10404208.0
0.1078,2147,0.3583,0.0713,0.8846,124720435.0,10453715.0
0.1079,2148,0.3584,0.0717,0.8839,124720435.0,10689982.0
0.1079,2149,0.3586,0.0717,0.8839,124747728.0,10689982.0
0.108,2150,0.3588,0.0716,0.8839,124752392.0,10689982.0
0.108,2151,0.3589,0.0716,0.8839,124911043.0,10689982.0
0.108,2152,0.3591,0.0716,0.8839,124950220.0,10689982.0
0.108,2153,0.3593,0.0715,0.8839,125297751.0,10689982.0
0.1081,2154,0.3594,0.0715,0.8839,125299276.0,10689982.0
0.1081,2155,0.3596,0.0719,0.8831,125299276.0,10833688.0
0.1082,2156,0.3598,0.0719,0.8831,125301390.0,10833688.0
0.1082,2157,0.3599,0.0719,0.8831,125302984.0,10833688.0
0.1082,2158,0.3601,0.0718,0.8831,125363783.0,10833688.0
0.1082,2159,0.3603,0.0718,0.8831,125620939.0,10833688.0
0.1083,2160,0.3604,0.0718,0.8831,125628368.0,10833688.0
0.1083,2161,0.3606,0.0717,0.8831,125629056.0,10833688.0
0.1083,2162,0.3608,0.0722,0.8824,125629056.0,10838372.0
0.1083,2163,0.3609,0.0721,0.8824,125877090.0,10838372.0
0.1085,2164,0.3611,0.0721,0.8824,126082154.0,10838372.0
0.1085,2165,0.3613,0.0721,0.8824,126084054.0,10838372.0
0.1085,2166,0.3614,0.072,0.8824,126235866.0,10838372.0
0.1087,2167,0.3616,0.072,0.8824,126281514.0,10838372.0
0.1088,2168,0.3618,0.072,0.8824,126298935.0,10838372.0
0.1088,2169,0.3619,0.0719,0.8824,126355196.0,10838372.0
0.1089,2170,0.3621,0.0719,0.8824,126608745.0,10838372.0
0.1089,2171,0.3623,0.0719,0.8824,126610375.0,10838372.0
0.1089,2172,0.3624,0.0718,0.8824,126670415.0,10838372.0
0.1089,2173,0.3626,0.0718,0.8824,126747855.0,10838372.0
0.109,2174,0.3628,0.0718,0.8824,126754800.0,10838372.0
0.109,2175,0.3629,0.0717,0.8824,126852563.0,10838372.0
0.109,2176,0.3631,0.0717,0.8824,126911206.0,10838372.0
0.1091,2177,0.3633,0.0721,0.8816,126911206.0,10895758.0
0.1091,2178,0.3634,0.0721,0.8816,126914700.0,10895758.0
0.1091,2179,0.3636,0.0721,0.8816,127198799.0,10895758.0
0.1092,2180,0.3638,0.072,0.8816,127207190.0,10895758.0
0.1092,2181,0.3639,0.072,0.8816,127289340.0,10895758.0
0.1092,2182,0.3641,0.0724,0.8808,127289340.0,10912977.0
0.1093,2183,0.3643,0.0728,0.8801,127289340.0,10916949.0
0.1094,2184,0.3644,0.0728,0.8801,127290556.0,10916949.0
0.1095,2185,0.3646,0.0728,0.8801,127296393.0,10916949.0
0.1096,2186,0.3648,0.0727,0.8801,127299971.0,10916949.0
0.1096,2187,0.3649,0.0727,0.8801,127365978.0,10916949.0
0.1096,2188,0.3651,0.0727,0.8801,127375703.0,10916949.0
0.1097,2189,0.3653,0.0726,0.8801,127405367.0,10916949.0
0.1097,2190,0.3654,0.0726,0.8801,127413560.0,10916949.0
0.1098,2191,0.3656,0.0726,0.8801,127417698.0,10916949.0
0.1098,2192,0.3658,0.0725,0.8801,127420965.0,10916949.0
0.1099,2193,0.3659,0.073,0.8793,127420965.0,10965084.0
0.1099,2194,0.3661,0.0729,0.8793,127431805.0,10965084.0
0.1099,2195,0.3663,0.0729,0.8793,127867542.0,10965084.0
0.11,2196,0.3664,0.0729,0.8793,127903255.0,10965084.0
0.11,2197,0.3666,0.0728,0.8793,127954627.0,10965084.0
0.11,2198,0.3668,0.0728,0.8793,127975775.0,10965084.0
0.11,2199,0.3669,0.0728,0.8793,128024848.0,10965084.0
0.1101,2200,0.3671,0.0727,0.8793,128070246.0,10965084.0
0.1101,2201,0.3673,0.0727,0.8793,128085773.0,10965084.0
0.1101,2202,0.3674,0.0727,0.8793,128111932.0,10965084.0
0.1102,2203,0.3676,0.0726,0.8793,128112432.0,10965084.0
0.1102,2204,0.3678,0.0726,0.8793,128345746.0,10965084.0
0.1102,2205,0.3679,0.0726,0.8793,128405804.0,10965084.0
0.1102,2206,0.3681,0.0725,0.8793,128428739.0,10965084.0
0.1103,2207,0.3683,0.0725,0.8793,128495420.0,10965084.0
0.1103,2208,0.3684,0.0725,0.8793,128516251.0,10965084.0
0.1104,2209,0.3686,0.0724,0.8793,128537765.0,10965084.0
0.1104,2210,0.3688,0.0724,0.8793,128621514.0,10965084.0
0.1105,2211,0.3689,0.0724,0.8793,128634982.0,10965084.0
0.1105,2212,0.3691,0.0723,0.8793,128635717.0,10965084.0
0.1105,2213,0.3693,0.0723,0.8793,128636106.0,10965084.0
0.1105,2214,0.3694,0.0723,0.8793,128777846.0,10965084.0
0.1106,2215,0.3696,0.0722,0.8793,128821898.0,10965084.0
0.1107,2216,0.3698,0.0722,0.8793,128823242.0,10965084.0
0.1108,2217,0.3699,0.0722,0.8793,128830328.0,10965084.0
0.1108,2218,0.3701,0.0721,0.8793,129058606.0,10965084.0
0.1108,2219,0.3703,0.0721,0.8793,129113206.0,10965084.0
0.1108,2220,0.3704,0.0721,0.8793,129132102.0,10965084.0
0.1108,2221,0.3706,0.072,0.8793,129210414.0,10965084.0
0.1109,2222,0.3708,0.072,0.8793,129241578.0,10965084.0
0.1109,2223,0.3709,0.072,0.8793,129269735.0,10965084.0
0.111,2224,0.3711,0.0719,0.8793,129295312.0,10965084.0
0.111,2225,0.3713,0.0719,0.8793,129296302.0,10965084.0
0.111,2226,0.3714,0.0719,0.8793,129685637.0,10965084.0
0.111,2227,0.3716,0.0718,0.8793,129963317.0,10965084.0
0.111,2228,0.3718,0.0718,0.8793,129964151.0,10965084.0
0.111,2229,0.3719,0.0718,0.8793,130075406.0,10965084.0
0.1112,2230,0.3721,0.0722,0.8786,130075406.0,11021375.0
0.1112,2231,0.3723,0.0722,0.8786,130077022.0,11021375.0
0.1113,2232,0.3724,0.0721,0.8786,130077022.0,11021375.0
0.1113,2233,0.3726,0.0725,0.8778,130077022.0,11103958.0
0.1113,2234,0.3728,0.073,0.8771,130077022.0,11133703.0
0.1114,2235,0.3729,0.0729,0.8771,130080022.0,11133703.0
0.1114,2236,0.3731,0.0729,0.8771,130368055.0,11133703.0
0.1114,2237,0.3733,0.0729,0.8771,130368055.0,11133703.0
0.1115,2238,0.3734,0.0728,0.8771,130378797.0,11133703.0
0.1115,2239,0.3736,0.0728,0.8771,130380569.0,11133703.0
0.1115,2240,0.3738,0.0728,0.8771,130397924.0,11133703.0
0.1116,2241,0.3739,0.0727,0.8771,130634092.0,11133703.0
0.1117,2242,0.3741,0.0727,0.8771,130662671.0,11133703.0
0.1117,2243,0.3743,0.0727,0.8771,130664191.0,11133703.0
0.1117,2244,0.3744,0.0726,0.8771,130678112.0,11133703.0
0.1117,2245,0.3746,0.0726,0.8771,131304760.0,11133703.0
0.1118,2246,0.3748,0.0726,0.8771,131403022.0,11133703.0
0.1119,2247,0.3749,0.0725,0.8771,131406740.0,11133703.0
0.1119,2248,0.3751,0.0725,0.8771,131589285.0,11133703.0
0.1121,2249,0.3753,0.0729,0.8763,131589285.0,11415303.0
0.1121,2250,0.3754,0.0729,0.8763,131593049.0,11415303.0
0.1122,2251,0.3756,0.0729,0.8763,131635708.0,11415303.0
0.1122,2252,0.3758,0.0728,0.8763,131637229.0,11415303.0
0.1122,2253,0.3759,0.0728,0.8763,131812578.0,11415303.0
0.1124,2254,0.3761,0.0728,0.8763,131836096.0,11415303.0
0.1124,2255,0.3763,0.0727,0.8763,131837482.0,11415303.0
0.1124,2256,0.3764,0.0727,0.8763,131906521.0,11415303.0
0.1125,2257,0.3766,0.0731,0.8756,131906521.0,11440714.0
0.1125,2258,0.3768,0.0731,0.8756,132013296.0,11440714.0
0.1125,2259,0.3769,0.0735,0.8748,132013296.0,11544847.0
0.1125,2260,0.3771,0.0735,0.8748,132208803.0,11544847.0
0.1126,2261,0.3773,0.0734,0.8748,132224856.0,11544847.0
0.1126,2262,0.3774,0.0734,0.8748,132341915.0,11544847.0
0.1126,2263,0.3776,0.0734,0.8748,132344244.0,11544847.0
0.1127,2264,0.3778,0.0733,0.8748,132349244.0,11544847.0
0.1127,2265,0.3779,0.0733,0.8748,132353829.0,11544847.0
0.1127,2266,0.3781,0.0733,0.8748,132367251.0,11544847.0
0.1128,2267,0.3783,0.0732,0.8748,132373341.0,11544847.0
0.1128,2268,0.3784,0.0732,0.8748,132420311.0,11544847.0
0.1128,2269,0.3786,0.0732,0.8748,132421694.0,11544847.0
0.1129,2270,0.3788,0.0731,0.8748,132430085.0,11544847.0
0.1129,2271,0.3789,0.0731,0.8748,132431746.0,11544847.0
0.1129,2272,0.3791,0.0731,0.8748,132533636.0,11544847.0
0.1129,2273,0.3793,0.073,0.8748,132561722.0,11544847.0
0.113,2274,0.3794,0.073,0.8748,132571827.0,11544847.0
0.113,2275,0.3796,0.0734,0.8741,132571827.0,11634975.0
0.113,2276,0.3798,0.0734,0.8741,132571935.0,11634975.0
0.113,2277,0.3799,0.0733,0.8741,132606762.0,11634975.0
0.1131,2278,0.3801,0.0733,0.8741,132637619.0,11634975.0
0.1131,2279,0.3803,0.0733,0.8741,132746991.0,11634975.0
0.1132,2280,0.3804,0.0732,0.8741,132753293.0,11634975.0
0.1132,2281,0.3806,0.0732,0.8741,132894125.0,11634975.0
0.1132,2282,0.3808,0.0732,0.8741,132904053.0,11634975.0
0.1133,2283,0.3809,0.0731,0.8741,133199048.0,11634975.0
0.1133,2284,0.3811,0.0731,0.8741,133208813.0,11634975.0
0.1134,2285,0.3813,0.0731,0.8741,133259667.0,11634975.0
0.1134,2286,0.3814,0.0731,0.8741,133263791.0,11634975.0
0.1134,2287,0.3816,0.073,0.8741,133654184.0,11634975.0
0.1135,2288,0.3818,0.0734,0.8733,133654184.0,11661299.0
0.1135,2289,0.3819,0.0734,0.8733,133657280.0,11661299.0
0.1136,2290,0.3821,0.0734,0.8733,133715169.0,11661299.0
0.1136,2291,0.3823,0.0733,0.8733,133930948.0,11661299.0
0.1136,2292,0.3824,0.0733,0.8733,134000437.0,11661299.0
0.1136,2293,0.3826,0.0733,0.8733,134167288.0,11661299.0
0.1137,2294,0.3828,0.0732,0.8733,134282941.0,11661299.0
0.1137,2295,0.3829,0.0732,0.8733,134285146.0,11661299.0
0.1138,2296,0.3831,0.0732,0.8733,134522518.0,11661299.0
0.1138,2297,0.3833,0.0731,0.8733,134564581.0,11661299.0
0.1138,2298,0.3834,0.0731,0.8733,134564980.0,11661299.0
0.1139,2299,0.3836,0.0731,0.8733,134771137.0,11661299.0
0.1139,2300,0.3838,0.073,0.8733,134773218.0,11661299.0
0.114,2301,0.3839,0.073,0.8733,134919996.0,11661299.0
0.114,2302,0.3841,0.073,0.8733,134974207.0,11661299.0
0.114,2303,0.3843,0.0729,0.8733,135091494.0,11661299.0
0.1141,2304,0.3844,0.0729,0.8733,135110281.0,11661299.0
0.1141,2305,0.3846,0.0729,0.8733,135175835.0,11661299.0
0.1141,2306,0.3848,0.0733,0.8725,135175835.0,11694735.0
0.1142,2307,0.3849,0.0733,0.8725,135285079.0,11694735.0
0.1142,2308,0.3851,0.0732,0.8725,135285468.0,11694735.0
0.1142,2309,0.3853,0.0732,0.8725,135287151.0,11694735.0
0.1143,2310,0.3854,0.0732,0.8725,135293311.0,11694735.0
0.1143,2311,0.3856,0.0731,0.8725,135368667.0,11694735.0
0.1143,2312,0.3858,0.0731,0.8725,135375677.0,11694735.0
0.1143,2313,0.386,0.0731,0.8725,135426624.0,11694735.0
0.1143,2314,0.3861,0.073,0.8725,135427674.0,11694735.0
0.1143,2315,0.3863,0.073,0.8725,135442989.0,11694735.0
0.1144,2316,0.3865,0.073,0.8725,135451529.0,11694735.0
0.1144,2317,0.3866,0.0729,0.8725,135494750.0,11694735.0
0.1144,2318,0.3868,0.0729,0.8725,135545643.0,11694735.0
0.1144,2319,0.387,0.0729,0.8725,135546903.0,11694735.0
0.1145,2320,0.3871,0.0728,0.8725,135638946.0,11694735.0
0.1145,2321,0.3873,0.0728,0.8725,135640933.0,11694735.0
0.1146,2322,0.3875,0.0728,0.8725,135686565.0,11694735.0
0.1146,2323,0.3876,0.0728,0.8725,135699044.0,11694735.0
0.1146,2324,0.3878,0.0727,0.8725,135892344.0,11694735.0
0.1146,2325,0.388,0.0727,0.8725,135912710.0,11694735.0
0.1147,2326,0.3881,0.0727,0.8725,135965815.0,11694735.0
0.1148,2327,0.3883,0.0726,0.8725,135991113.0,11694735.0
