p,y,exposure,pay_1,limit_bal,util_1,decile,risk_band,predicted_loss
0.096084,0,3253,-2,340000,0.0096,4,5-10%,312.561252
0.096125,0,13717,0,50000,0.2743,4,5-10%,1318.546625
0.096156,0,5442,0,230000,0.0237,4,5-10%,523.2809520000001
0.096163,0,67090,0,80000,0.8386,4,5-10%,6451.57567
0.096252,0,3821,-1,360000,0.0106,4,5-10%,367.77889200000004
0.096299,0,2507,-1,580000,0.0043,4,5-10%,241.421593
0.096426,0,0,1,420000,0.0,4,5-10%,0.0
0.09647,1,209807,0,210000,0.9991,4,5-10%,20240.08129
0.0966,0,5623,-2,240000,0.0234,4,5-10%,543.1818000000001
0.09662,0,46179,0,50000,0.9236,4,5-10%,4461.81498
0.096658,0,0,-2,310000,-0.0068,4,5-10%,0.0
0.09676,0,101596,0,120000,0.8466,4,5-10%,9830.42896
0.096844,0,18224,0,60000,0.3037,4,5-10%,1764.885056
0.096877,0,47867,-2,80000,0.5983,4,5-10%,4637.211359
0.096892,0,40810,0,100000,0.4081,4,5-10%,3954.1625200000003
0.096934,0,0,1,210000,0.0,4,5-10%,0.0
0.096956,0,96509,0,100000,0.9651,4,5-10%,9357.126604000001
0.096961,0,399099,0,400000,0.9977,4,5-10%,38697.038139000004
0.096989,0,14891,-1,100000,0.1489,4,5-10%,1444.263199
0.097081,0,780,-1,20000,0.039,4,5-10%,75.72318
0.097087,0,7975,-1,360000,0.0222,4,5-10%,774.2688250000001
0.097115,0,29997,-1,300000,0.1,4,5-10%,2913.158655
0.097125,0,16601,0,100000,0.166,4,5-10%,1612.372125
0.097128,1,142129,0,140000,1.0152,4,5-10%,13804.705512
0.097154,0,23285,-1,310000,0.0751,4,5-10%,2262.2308900000003
0.097172,0,2162,0,210000,0.0103,4,5-10%,210.085864
0.097337,0,783,-1,290000,0.0027,4,5-10%,76.214871
0.097347,0,128595,0,210000,0.6124,4,5-10%,12518.337465
0.097451,0,11770,-1,40000,0.2942,4,5-10%,1146.99827
0.097542,0,94656,0,100000,0.9466,4,5-10%,9232.935552
0.097659,0,466,-2,200000,0.0023,4,5-10%,45.509094
0.097667,0,123460,0,140000,0.8819,4,5-10%,12057.96782
0.097759,0,25028,0,80000,0.3128,4,5-10%,2446.712252
0.097772,0,15138,0,200000,0.0757,4,5-10%,1480.072536
0.097784,1,262518,0,290000,0.9052,4,5-10%,25670.060112
0.097809,0,85343,0,100000,0.8534,4,5-10%,8347.313487
0.097868,0,12663,-1,360000,0.0352,4,5-10%,1239.302484
0.097893,0,3817,0,90000,0.0424,4,5-10%,373.657581
0.098048,0,21670,-1,300000,0.0722,4,5-10%,2124.70016
0.098053,0,16861,0,70000,0.2409,4,5-10%,1653.271633
0.098076,1,6687,0,180000,0.0372,4,5-10%,655.834212
0.098193,0,16000,0,200000,0.08,4,5-10%,1571.088
0.098271,0,1540,-1,50000,0.0308,4,5-10%,151.33733999999998
0.098321,0,169263,0,180000,0.9404,4,5-10%,16642.107423
0.098323,0,2208,-1,240000,0.0092,4,5-10%,217.097184
0.098333,0,216170,0,240000,0.9007,4,5-10%,21256.64461
0.098462,0,183,-1,60000,0.0031,4,5-10%,18.018546
0.098471,0,5814,-1,50000,0.1163,4,5-10%,572.510394
0.098482,0,7236,-1,200000,0.0362,4,5-10%,712.615752
0.098537,0,146224,0,190000,0.7696,4,5-10%,14408.474288
0.098631,0,65186,0,80000,0.8148,4,5-10%,6429.360366
0.098654,0,61943,0,80000,0.7743,4,5-10%,6110.924722000001
0.098682,0,1905,-2,180000,0.0106,4,5-10%,187.98921
0.098725,0,3664,-1,450000,0.0081,4,5-10%,361.72839999999997
0.098771,1,16459,-2,350000,0.047,4,5-10%,1625.671889
0.098781,0,20596,0,70000,0.2942,4,5-10%,2034.4934759999999
0.098808,0,18955,0,120000,0.158,4,5-10%,1872.9056400000002
0.098843,0,1674,-1,200000,0.0084,4,5-10%,165.463182
0.098889,1,239715,-1,340000,0.705,4,5-10%,23705.176635
0.098949,0,118847,0,120000,0.9904,4,5-10%,11759.791803
0.098952,0,29789,0,50000,0.5958,4,5-10%,2947.681128
0.098987,0,4539,-1,380000,0.0119,4,5-10%,449.30199300000004
0.098993,0,5010,-1,240000,0.0209,4,5-10%,495.95493
0.098995,1,2555,-1,140000,0.0182,4,5-10%,252.932225
0.099048,0,109464,0,130000,0.842,4,5-10%,10842.190272
0.099087,0,176853,0,230000,0.7689,4,5-10%,17523.833210999997
0.0991,0,205938,0,230000,0.8954,4,5-10%,20408.4558
0.099288,0,1183,-1,110000,0.0108,4,5-10%,117.457704
0.099331,0,3327,-2,220000,0.0151,4,5-10%,330.474237
0.099359,0,72185,0,80000,0.9023,4,5-10%,7172.229415
0.099382,0,224852,0,220000,1.0221,4,5-10%,22346.241464
0.099409,0,5511,-1,300000,0.0184,4,5-10%,547.842999
0.099415,1,274558,0,290000,0.9468,4,5-10%,27295.18357
0.099421,0,83845,0,100000,0.8384,4,5-10%,8335.953744999999
0.099447,0,43583,0,50000,0.8717,4,5-10%,4334.198601
0.099525,0,65324,0,100000,0.6532,4,5-10%,6501.3711
0.099593,0,7249,-1,150000,0.0483,4,5-10%,721.949657
0.0996,1,314994,0,350000,0.9,4,5-10%,31373.4024
0.099605,0,1740,-2,200000,0.0087,4,5-10%,173.3127
0.099673,0,52595,0,240000,0.2191,4,5-10%,5242.301435
0.0997,0,81553,0,90000,0.9061,4,5-10%,8130.8341
0.099706,0,46140,0,330000,0.1398,4,5-10%,4600.43484
0.09972,0,28428,0,50000,0.5686,4,5-10%,2834.84016
0.099726,0,83939,0,90000,0.9327,4,5-10%,8370.900714
0.099738,0,1706,-1,20000,0.0853,4,5-10%,170.15302799999998
0.099758,0,2283,-2,230000,0.0099,4,5-10%,227.747514
0.099801,0,390,-1,100000,0.0039,4,5-10%,38.92239
0.099892,0,9424,-1,100000,0.0942,4,5-10%,941.382208
0.099914,0,4166,-1,50000,0.0833,4,5-10%,416.24172400000003
0.099935,0,57798,0,80000,0.7225,4,5-10%,5776.04313
0.09997,0,49605,0,70000,0.7086,4,5-10%,4959.01185
0.099993,0,7338,-1,230000,0.0319,4,5-10%,733.748634
0.100097,0,23486,0,240000,0.0979,4,10-20%,2350.878142
0.100137,0,38251,0,50000,0.765,4,10-20%,3830.340387
0.10018,0,3462,-1,160000,0.0216,4,10-20%,346.82316000000003
0.100253,0,371724,0,450000,0.8261,4,10-20%,37266.446171999996
0.10029,0,264971,0,360000,0.736,4,10-20%,26573.941590000002
0.100392,0,1530,-1,240000,0.0064,4,10-20%,153.59976
0.1004,0,77347,0,80000,0.9668,4,10-20%,7765.638800000001
0.1004,0,48890,0,60000,0.8148,4,10-20%,4908.5560000000005
0.100428,0,18568,-1,200000,0.0928,4,10-20%,1864.747104
0.100507,0,18310,0,110000,0.1665,4,10-20%,1840.28317
0.100578,0,88210,0,120000,0.7351,4,10-20%,8871.98538
0.100614,0,2774,-1,220000,0.0126,4,10-20%,279.103236
0.100619,0,145574,0,180000,0.8087,4,10-20%,14647.510306
0.100807,0,1722,-1,90000,0.0191,4,10-20%,173.589654
0.100815,0,4225,-2,80000,0.0528,4,10-20%,425.943375
0.100845,0,26694,0,20000,1.3347,4,10-20%,2691.95643
0.100853,1,470400,0,480000,0.98,4,10-20%,47441.2512
0.100872,1,7320,0,20000,0.366,4,10-20%,738.38304
0.100915,0,91915,0,110000,0.8356,4,10-20%,9275.602225
0.100965,0,5334,-1,30000,0.1778,4,10-20%,538.54731
0.101011,0,351828,0,340000,1.0348,4,10-20%,35538.498108
0.101049,1,6464,-2,400000,0.0162,4,10-20%,653.180736
0.101076,0,48684,0,70000,0.6955,4,10-20%,4920.783984
0.101076,0,98908,0,100000,0.9891,4,10-20%,9997.225008
0.101101,0,74464,0,80000,0.9308,4,10-20%,7528.384864
0.101117,0,117029,0,120000,0.9752,4,10-20%,11833.621393
0.101123,0,13107,0,90000,0.1456,4,10-20%,1325.419161
0.101129,0,142428,0,140000,1.0173,4,10-20%,14403.601212
0.101138,0,32312,0,50000,0.6462,4,10-20%,3267.9710560000003
0.101193,0,193229,0,200000,0.9661,4,10-20%,19553.422197
0.101198,0,692,-1,200000,0.0035,4,10-20%,70.029016
0.101199,0,3873,-1,450000,0.0086,4,10-20%,391.94372699999997
0.101283,0,19989,-1,80000,0.2499,4,10-20%,2024.545887
0.101375,0,253286,0,320000,0.7915,4,10-20%,25676.868250000003
0.101384,0,49885,0,290000,0.172,4,10-20%,5057.54084
0.1014,0,118016,0,120000,0.9835,4,10-20%,11966.822400000001
0.101439,1,2984,0,400000,0.0075,4,10-20%,302.693976
0.101484,0,19331,0,20000,0.9666,4,10-20%,1961.7872040000002
0.101545,0,4701,0,200000,0.0235,4,10-20%,477.363045
0.101548,0,10765,0,230000,0.0468,4,10-20%,1093.16422
0.101658,0,242,-1,450000,0.0005,4,10-20%,24.601236
0.101709,1,149698,0,180000,0.8317,4,10-20%,15225.633881999998
0.101715,0,57314,-1,80000,0.7164,4,10-20%,5829.69351
0.101771,0,995,-2,310000,0.0032,4,10-20%,101.262145
0.101813,0,11273,0,100000,0.1127,4,10-20%,1147.737949
0.101838,0,134936,0,140000,0.9638,4,10-20%,13741.612368
0.101844,0,2155,-2,200000,0.0108,4,10-20%,219.47382000000002
0.101859,0,152105,0,150000,1.014,4,10-20%,15493.263195000001
0.101866,0,47479,0,50000,0.9496,4,10-20%,4836.495814
0.10194,1,749,1,60000,0.0125,4,10-20%,76.35306
0.101996,0,48092,0,50000,0.9618,4,10-20%,4905.191632
0.102032,0,9634,-2,30000,0.3211,4,10-20%,982.976288
0.102053,0,3835,-2,100000,0.0384,4,10-20%,391.37325500000003
0.102086,0,8154,-2,260000,0.0314,4,10-20%,832.409244
0.102091,0,53986,0,60000,0.8998,4,10-20%,5511.484726
0.102123,0,80959,0,110000,0.736,4,10-20%,8267.775957
0.102191,0,156400,0,160000,0.9775,4,10-20%,15982.672400000001
0.102192,1,63745,0,70000,0.9106,4,10-20%,6514.22904
0.102194,0,240506,0,290000,0.8293,4,10-20%,24578.270163999998
0.102219,0,33763,0,500000,0.0675,4,10-20%,3451.2200970000004
0.102281,0,21249,0,50000,0.425,4,10-20%,2173.368969
0.102317,0,11894,0,80000,0.1487,4,10-20%,1216.958398
0.102602,0,43994,0,50000,0.8799,4,10-20%,4513.872388
0.102707,0,248832,0,300000,0.8294,4,10-20%,25556.788224
0.102805,0,1092,-2,290000,0.0038,4,10-20%,112.26306
0.102831,0,67692,0,80000,0.8462,4,10-20%,6960.836052000001
0.10286,1,1018,1,130000,0.0078,4,10-20%,104.71148
0.10288,0,13159,-1,140000,0.094,4,10-20%,1353.79792
0.102884,0,35602,0,60000,0.5934,4,10-20%,3662.8761680000002
0.102944,0,101614,0,100000,1.0161,4,10-20%,10460.551615999999
0.103124,0,4400,-1,180000,0.0244,4,10-20%,453.74559999999997
0.103131,0,27224,0,30000,0.9075,4,10-20%,2807.638344
0.103161,0,202,-1,380000,0.0005,4,10-20%,20.838522
0.103261,0,99687,-1,410000,0.2431,4,10-20%,10293.779307
0.103313,0,33243,0,50000,0.6649,4,10-20%,3434.434059
0.103332,0,12878,0,100000,0.1288,4,10-20%,1330.709496
0.103388,0,29287,0,50000,0.5857,4,10-20%,3027.924356
0.103404,0,4473,-2,150000,0.0298,4,10-20%,462.526092
0.103422,0,49604,0,50000,0.9921,4,10-20%,5130.144888
0.103519,0,118025,0,150000,0.7868,4,10-20%,12217.829975
0.10354,0,22616,0,50000,0.4523,4,10-20%,2341.66064
0.103716,0,113707,0,130000,0.8747,4,10-20%,11793.235212
0.103727,0,2780,-2,200000,0.0139,4,10-20%,288.36106
0.103756,0,331697,0,380000,0.8729,4,10-20%,34415.553932
0.103763,0,13512,0,160000,0.0844,4,10-20%,1402.045656
0.103768,0,13123,0,60000,0.2187,4,10-20%,1361.747464
0.103792,0,276377,0,290000,0.953,4,10-20%,28685.721584
0.103811,0,130067,0,130000,1.0005,4,10-20%,13502.385337
0.103874,0,319082,-1,500000,0.6382,4,10-20%,33144.323668
0.103888,0,0,1,230000,-0.0009,4,10-20%,0.0
0.103955,0,11157,0,290000,0.0385,4,10-20%,1159.825935
0.104027,0,6915,-1,190000,0.0364,4,10-20%,719.3467049999999
0.10403,0,228342,0,230000,0.9928,4,10-20%,23754.41826
0.104097,0,6859,-2,290000,0.0237,4,10-20%,714.001323
0.104136,0,0,-2,300000,0.0,4,10-20%,0.0
0.10416,0,171041,0,180000,0.9502,4,10-20%,17815.63056
0.10418,0,4800,-1,200000,0.024,4,10-20%,500.06399999999996
0.104182,1,193641,0,200000,0.9682,4,10-20%,20173.906661999998
0.104205,0,54216,0,60000,0.9036,4,10-20%,5649.578280000001
0.104207,0,1905,-2,90000,0.0212,4,10-20%,198.514335
0.104242,0,1750,-1,140000,0.0125,4,10-20%,182.4235
0.104349,0,13565,0,100000,0.1356,4,10-20%,1415.494185
0.104364,0,11148,0,50000,0.223,4,10-20%,1163.449872
0.104391,0,193083,0,200000,0.9654,4,10-20%,20156.127453
0.104454,0,1466,-1,280000,0.0052,4,10-20%,153.12956400000002
0.104458,0,171237,0,180000,0.9513,4,10-20%,17887.074546
0.104464,0,4560,0,50000,0.0912,4,10-20%,476.35584
0.104491,0,48316,0,50000,0.9663,4,10-20%,5048.587156
0.104533,1,12171,0,80000,0.1521,4,10-20%,1272.271143
0.104538,0,13540,0,20000,0.677,4,10-20%,1415.44452
0.104642,0,76095,0,80000,0.9512,4,10-20%,7962.7329899999995
0.104664,0,50062,0,50000,1.0012,4,10-20%,5239.689168
0.104665,0,4061,0,110000,0.0369,4,10-20%,425.044565
0.104668,0,401298,0,430000,0.9333,4,10-20%,42003.059064
0.104707,0,509,0,80000,0.0064,4,10-20%,53.295863
0.104823,0,103225,0,110000,0.9384,4,10-20%,10820.354175
0.104827,0,30000,-1,120000,0.25,4,10-20%,3144.81
0.104905,0,10867,-1,410000,0.0265,4,10-20%,1140.002635
0.104908,1,3204,-1,240000,0.0134,4,10-20%,336.125232
0.104924,0,32516,0,50000,0.6503,4,10-20%,3411.708784
0.104934,1,136084,0,140000,0.972,4,10-20%,14279.838456
0.104969,0,15931,0,50000,0.3186,4,10-20%,1672.2611390000002
0.104989,0,0,1,400000,-0.0004,4,10-20%,0.0
0.105054,0,4410,-1,500000,0.0088,4,10-20%,463.28814
0.105078,0,38506,0,50000,0.7701,4,10-20%,4046.133468
0.105102,0,943,1,500000,0.0019,4,10-20%,99.111186
0.105129,0,4456,-2,260000,0.0171,4,10-20%,468.454824
0.105156,0,80975,0,120000,0.6748,4,10-20%,8515.0071
0.105185,0,104216,0,110000,0.9474,4,10-20%,10961.95996
0.105245,1,18308,0,150000,0.1221,4,10-20%,1926.82546
0.105257,0,131540,0,140000,0.9396,4,10-20%,13845.505780000001
0.105332,0,8481,0,50000,0.1696,4,10-20%,893.320692
0.105342,0,0,-2,70000,-0.117,4,10-20%,0.0
0.105356,0,72561,0,80000,0.907,4,10-20%,7644.736716
0.105414,0,63436,0,80000,0.793,4,10-20%,6687.042504
0.105441,0,11066,0,50000,0.2213,4,10-20%,1166.810106
0.105505,0,52690,0,80000,0.6586,4,10-20%,5559.05845
0.105523,0,114838,0,130000,0.8834,4,10-20%,12118.050274000001
0.105584,0,28806,0,30000,0.9602,4,10-20%,3041.452704
0.105611,0,24608,0,60000,0.4101,4,10-20%,2598.875488
0.105637,0,52676,0,60000,0.8779,4,10-20%,5564.5346119999995
0.105639,0,18877,-1,310000,0.0609,4,10-20%,1994.147403
0.105692,0,261021,0,370000,0.7055,4,10-20%,27587.831532
0.105708,1,2394,-2,350000,0.0068,4,10-20%,253.064952
0.105792,0,131630,0,130000,1.0125,4,10-20%,13925.400959999999
0.105825,0,390,-2,180000,0.0022,4,10-20%,41.271750000000004
0.105827,0,58246,0,80000,0.7281,4,10-20%,6163.999442
0.105846,0,11561,0,280000,0.0413,4,10-20%,1223.685606
0.105856,0,220208,0,380000,0.5795,4,10-20%,23310.338048
0.105863,0,12695,0,260000,0.0488,4,10-20%,1343.930785
0.105876,0,118175,0,240000,0.4924,4,10-20%,12511.8963
0.105881,0,33944,0,50000,0.6789,4,10-20%,3594.024664
0.105888,0,326,-1,180000,0.0018,4,10-20%,34.519487999999996
0.10594,1,6449,0,360000,0.0179,4,10-20%,683.2070600000001
0.106073,0,61094,0,60000,1.0182,4,10-20%,6480.423862
0.106099,0,6146,-1,360000,0.0171,4,10-20%,652.0844539999999
0.106214,0,52899,0,70000,0.7557,4,10-20%,5618.614386
0.106219,0,78862,0,80000,0.9858,4,10-20%,8376.642778
0.106239,0,68494,0,70000,0.9785,4,10-20%,7276.734066
0.106289,0,11500,0,300000,0.0383,4,10-20%,1222.3235
0.106289,0,16230,-2,360000,0.0451,4,10-20%,1725.07047
0.106305,0,10821,0,50000,0.2164,4,10-20%,1150.326405
0.106321,1,44795,0,150000,0.2986,4,10-20%,4762.649195
0.106323,0,3215,-1,200000,0.0161,4,10-20%,341.828445
0.106361,0,43206,0,50000,0.8641,4,10-20%,4595.433366
0.106439,0,215316,0,250000,0.8613,4,10-20%,22918.019724
0.106451,0,98965,0,150000,0.6598,4,10-20%,10534.923215
0.106453,0,108038,0,140000,0.7717,4,10-20%,11500.969214
0.106486,0,59817,0,60000,0.997,4,10-20%,6369.673062
0.106492,0,0,-2,350000,0.0,4,10-20%,0.0
0.106505,0,29969,0,50000,0.5994,4,10-20%,3191.848345
0.106513,0,22357,0,60000,0.3726,4,10-20%,2381.311141
0.106534,0,10823,0,290000,0.0373,4,10-20%,1153.017482
0.106561,0,1424,-1,230000,0.0062,4,10-20%,151.742864
0.106574,0,19889,0,50000,0.3978,4,10-20%,2119.650286
0.106578,0,48688,0,80000,0.6086,4,10-20%,5189.069664000001
0.10668,0,81382,0,100000,0.8138,4,10-20%,8681.83176
0.10676,0,0,1,260000,0.0,4,10-20%,0.0
0.106769,0,88549,0,130000,0.6811,4,10-20%,9454.288181
0.106844,0,7240,-2,450000,0.0161,4,10-20%,773.5505599999999
0.106883,0,5331,0,160000,0.0333,4,10-20%,569.793273
0.106903,0,7217,-2,400000,0.018,4,10-20%,771.518951
0.106913,0,47757,0,60000,0.796,4,10-20%,5105.844141
0.106972,0,8766,-2,150000,0.0584,4,10-20%,937.716552
0.107025,0,39487,0,50000,0.7897,4,10-20%,4226.096175
0.107058,0,5744,0,80000,0.0718,4,10-20%,614.941152
0.107097,0,3781,0,50000,0.0756,4,10-20%,404.933757
0.107133,0,188698,0,280000,0.6739,4,10-20%,20215.782834
0.107178,0,36081,0,60000,0.6014,4,10-20%,3867.089418
0.10723,0,2095,-2,260000,0.0081,4,10-20%,224.64685
0.107257,0,51102,0,50000,1.022,4,10-20%,5481.047214
0.107316,0,792,-1,130000,0.0061,4,10-20%,84.994272
0.107316,0,1822,-2,160000,0.0114,4,10-20%,195.529752
0.107332,0,4100,-1,120000,0.0342,4,10-20%,440.0612
0.107371,0,8517,-1,440000,0.0194,4,10-20%,914.478807
0.107429,0,23237,0,30000,0.7746,4,10-20%,2496.327673
0.107435,0,18556,0,30000,0.6185,4,10-20%,1993.56386
0.107481,0,123770,0,130000,0.9521,4,10-20%,13302.923369999999
0.107505,0,1442,-2,430000,0.0034,4,10-20%,155.02221
0.107515,0,42931,0,50000,0.8586,4,10-20%,4615.726465
0.107558,0,31373,0,100000,0.3137,4,10-20%,3374.417134
0.107763,0,5359,-1,220000,0.0244,4,10-20%,577.5019169999999
0.107763,0,31281,0,50000,0.6256,4,10-20%,3370.9344029999997
0.107776,1,49507,0,60000,0.8251,4,10-20%,5335.666432
0.107794,1,236267,0,240000,0.9844,4,10-20%,25468.164998
0.107895,0,27293,0,60000,0.4549,4,10-20%,2944.778235
0.107936,0,4664,-2,280000,0.0167,4,10-20%,503.41350400000005
0.107975,0,158651,0,170000,0.9332,4,10-20%,17130.341725000002
0.107979,0,39177,0,50000,0.7835,4,10-20%,4230.293283
0.107982,0,347531,0,420000,0.8275,4,10-20%,37527.092442
0.108045,0,1525,-2,210000,0.0073,4,10-20%,164.76862500000001
0.108052,1,143706,0,150000,0.958,4,10-20%,15527.720711999998
0.108071,0,2114,0,30000,0.0705,4,10-20%,228.462094
0.108171,0,1594,-1,100000,0.0159,4,10-20%,172.424574
0.108212,0,60799,0,100000,0.608,4,10-20%,6579.181388
0.108218,0,257156,0,330000,0.7793,4,10-20%,27828.908008
0.108236,0,7429,-1,160000,0.0464,4,10-20%,804.085244
0.108266,0,688,-1,280000,0.0025,4,10-20%,74.487008
0.108268,1,4684,-1,240000,0.0195,4,10-20%,507.127312
0.108284,0,248034,0,260000,0.954,4,10-20%,26858.113656
0.108287,0,205064,-2,300000,0.6835,4,10-20%,22205.765368
0.10847,0,1900,-2,500000,0.0038,4,10-20%,206.093
0.108497,0,151812,0,150000,1.0121,4,10-20%,16471.146564
0.108515,0,45648,0,60000,0.7608,4,10-20%,4953.49272
0.10867,0,17421,0,330000,0.0528,4,10-20%,1893.1400700000002
0.108809,0,56261,0,60000,0.9377,4,10-20%,6121.703149
0.108817,0,253549,0,310000,0.8179,4,10-20%,27590.441533
0.108852,0,1630,-1,210000,0.0078,4,10-20%,177.42876
0.108904,0,60040,0,70000,0.8577,4,10-20%,6538.59616
0.10891,0,77440,0,80000,0.968,4,10-20%,8433.9904
0.108911,0,6945,-1,50000,0.1389,4,10-20%,756.386895
0.108959,0,97763,0,100000,0.9776,4,10-20%,10652.158717
0.108962,0,58643,0,60000,0.9774,4,10-20%,6389.858566
0.108995,1,57386,-1,150000,0.3826,4,10-20%,6254.787069999999
0.109055,0,3494,-1,200000,0.0175,4,10-20%,381.03817
0.109063,0,284099,0,340000,0.8356,4,10-20%,30984.689237
0.109121,0,8391,-1,320000,0.0262,4,10-20%,915.6343109999999
0.109154,0,82150,0,80000,1.0269,4,10-20%,8967.0011
0.109186,1,17219,0,20000,0.861,4,10-20%,1880.073734
0.109191,1,3972,0,240000,0.0166,4,10-20%,433.70665199999996
0.109264,0,1216,-1,40000,0.0304,4,10-20%,132.865024
0.109427,0,5837,-1,130000,0.0449,4,10-20%,638.7253989999999
0.109481,0,3578,-1,180000,0.0199,4,10-20%,391.72301799999997
0.109559,0,66007,0,70000,0.943,4,10-20%,7231.660913000001
0.109589,0,9725,0,30000,0.3242,4,10-20%,1065.753025
0.1096,0,29664,0,220000,0.1348,4,10-20%,3251.1744
0.109667,0,8193,0,70000,0.117,4,10-20%,898.501731
0.109706,0,4138,-2,160000,0.0259,4,10-20%,453.96342799999996
0.109804,0,3267,-1,150000,0.0218,4,10-20%,358.729668
0.109806,1,48135,0,50000,0.9627,4,10-20%,5285.51181
0.109901,0,10840,-1,500000,0.0217,4,10-20%,1191.32684
0.109929,0,435737,0,500000,0.8715,4,10-20%,47900.132673
0.109937,0,35713,0,50000,0.7143,4,10-20%,3926.1800810000004
0.109956,0,51372,0,80000,0.6422,4,10-20%,5648.659632
0.109981,0,21148,0,60000,0.3525,4,10-20%,2325.8781879999997
0.109993,0,49073,0,50000,0.9815,4,10-20%,5397.686489
0.109999,0,45398,0,50000,0.908,4,10-20%,4993.7346019999995
0.110078,0,15527,-1,60000,0.2588,4,10-20%,1709.181106
0.110081,0,26159,0,50000,0.5232,4,10-20%,2879.608879
0.110119,0,500,-2,200000,0.0025,4,10-20%,55.0595
0.110176,0,233314,0,230000,1.0144,4,10-20%,25705.603263999998
0.110179,0,60058,0,70000,0.858,4,10-20%,6617.130382
0.110205,0,22935,0,70000,0.3276,4,10-20%,2527.551675
0.110239,0,66681,0,70000,0.9526,4,10-20%,7350.846759
0.110299,0,20831,0,180000,0.1157,4,10-20%,2297.638469
0.110324,0,21514,0,50000,0.4303,4,10-20%,2373.5105360000002
0.11038,0,83749,0,100000,0.8375,4,10-20%,9244.21462
0.110422,0,13468,-1,140000,0.0962,4,10-20%,1487.1634960000001
0.110482,0,735,-1,360000,0.002,4,10-20%,81.20427
0.110505,0,389,-1,360000,0.0011,4,10-20%,42.986445
0.110508,0,141740,0,140000,1.0124,4,10-20%,15663.403919999999
0.110535,0,44052,0,50000,0.881,4,10-20%,4869.28782
0.110568,0,1344,-1,150000,0.009,4,10-20%,148.60339199999999
0.110674,0,7086,0,100000,0.0709,4,10-20%,784.235964
0.110772,0,228278,0,240000,0.9512,4,10-20%,25286.810616
0.11079,0,54600,0,80000,0.6825,4,10-20%,6049.134
0.110797,0,18896,0,210000,0.09,4,10-20%,2093.620112
0.110798,0,78312,0,80000,0.9789,4,10-20%,8676.812976
0.110803,0,31164,0,50000,0.6233,4,10-20%,3453.064692
0.110927,0,28157,0,50000,0.5631,4,10-20%,3123.3715389999998
0.110936,0,25577,0,50000,0.5115,4,10-20%,2837.410072
0.110952,0,990,-1,200000,0.005,4,10-20%,109.84248
0.110972,0,389335,0,610000,0.6383,4,10-20%,43205.28362
0.110976,0,277680,0,300000,0.9256,4,10-20%,30815.81568
0.11098,0,834,-1,200000,0.0042,4,10-20%,92.55731999999999
0.110998,0,111255,0,110000,1.0114,4,10-20%,12349.08249
0.111008,1,56291,0,90000,0.6255,4,10-20%,6248.751327999999
0.111156,0,1616,-2,280000,0.0058,4,10-20%,179.628096
0.111167,0,0,-2,200000,0.0,4,10-20%,0.0
0.11128,1,82583,0,100000,0.8258,4,10-20%,9189.83624
0.111306,1,29745,0,30000,0.9915,4,10-20%,3310.79697
0.111319,0,3000,-1,150000,0.02,4,10-20%,333.957
0.111393,0,288033,0,290000,0.9932,4,10-20%,32084.859969
0.111423,0,0,1,400000,0.0,4,10-20%,0.0
0.111432,0,10742,-2,200000,0.0537,4,10-20%,1197.002544
0.111476,0,1772,-1,30000,0.0591,4,10-20%,197.535472
0.111492,0,17355,0,50000,0.3471,4,10-20%,1934.94366
0.111514,0,236168,0,280000,0.8435,4,10-20%,26336.038352
0.11164,0,28579,0,30000,0.9526,4,10-20%,3190.55956
0.111684,0,1520,-1,80000,0.019,4,10-20%,169.75968
0.111694,0,13921,0,50000,0.2784,4,10-20%,1554.892174
0.1117,0,626648,0,430000,1.4573,4,10-20%,69996.58159999999
0.111747,0,98262,0,390000,0.252,4,10-20%,10980.483714
0.111833,0,3718,-1,500000,0.0074,4,10-20%,415.795094
0.111854,0,182545,0,180000,1.0141,4,10-20%,20418.38843
0.111939,1,281600,0,360000,0.7822,4,10-20%,31522.022399999998
0.112104,0,3764,-2,230000,0.0164,4,10-20%,421.959456
0.112124,0,42659,0,50000,0.8532,4,10-20%,4783.097716
0.112157,0,1521,-2,200000,0.0076,4,10-20%,170.590797
0.112231,0,175349,0,170000,1.0315,4,10-20%,19679.593619
0.11224,0,23518,0,60000,0.392,4,10-20%,2639.66032
0.112366,0,1386,-1,240000,0.0058,4,10-20%,155.739276
0.112388,0,69039,0,70000,0.9863,4,10-20%,7759.155132
0.112445,1,25411,0,50000,0.5082,4,10-20%,2857.339895
0.112459,0,106775,0,120000,0.8898,4,10-20%,12007.809725000001
0.112462,1,104133,0,110000,0.9467,4,10-20%,11711.005446000001
0.112485,0,195507,0,200000,0.9775,4,10-20%,21991.604895
0.112485,0,16053,0,50000,0.3211,4,10-20%,1805.721705
0.112572,0,117059,0,120000,0.9755,4,10-20%,13177.565748
0.112623,0,2329,-2,230000,0.0101,4,10-20%,262.298967
0.112634,0,5000,-2,240000,0.0208,4,10-20%,563.17
0.112667,0,4585,0,200000,0.0229,4,10-20%,516.578195
0.112728,0,13422,0,20000,0.6711,4,10-20%,1513.035216
0.11274,0,6090,0,90000,0.0677,4,10-20%,686.5866000000001
0.112777,0,46970,0,50000,0.9394,4,10-20%,5297.13569
0.112788,0,1383,-1,80000,0.0173,4,10-20%,155.985804
0.112796,0,8391,0,70000,0.1199,4,10-20%,946.471236
